0.450197, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.487082, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.523265, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.560618, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.589844, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.623568, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.656271, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.688194, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.721315, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.753841, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.782738, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.813627, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.841612, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.873281, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.902555, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.930439, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0.958924, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1.007709, -1,-1,-1,-1,-1,-1,-1,-1,-1,0.496299684047699,0.6938352584838867,-0.15306426584720612,0.5021599531173706,0.6395137310028076,-0.009775131940841675,0.5183974504470825,0.6091506481170654,-0.1795763224363327,0.5158649682998657,0.6885823011398315,-0.2000802457332611,0.5105364918708801,0.7134147882461548,-0.22640159726142883,0.5057386159896851,0.7060872912406921,-0.20408567786216736,0.5108792781829834,0.5168222188949585,-0.193595290184021,0.4740803837776184,0.5460038781166077,-0.23708269000053406,0.48235687613487244,0.5281130075454712,-0.2433769255876541,0.4780403971672058,0.5453850030899048,-0.2584449350833893,0.47415977716445923,0.547378659248352,-0.25863566994667053,0.47237128019332886,0.5487053394317627,-0.25863566994667053,0.4699064791202545,0.5548643469810486,-0.24928970634937286,0.46579569578170776,0.5496349334716797,-0.25405803322792053,0.4642743170261383,0.5486267805099487,-0.2542487680912018,0.4625754952430725,0.5477467775344849,-0.2542487680912018,0.46041640639305115,0.5320405960083008,-0.22354057431221008,0.4686402678489685,0.5461815595626831,-0.23136067390441895,0.44321495294570923,0.5128952264785767,-0.16488978266716003,0.440959632396698,0.697254478931427,-0.18501225113868713,0.43487054109573364,0.7063577175140381,-0.20999841392040253,0.4280555844306946,0.7032081484794617,-0.1909250169992447,0.4348841607570648,0.6806620955467224,-0.17719213664531708,0.437505304813385,0.5967191457748413,-0.13332325220108032,0.46561604738235474,0.6411928534507751,0.009852617979049683,0.45258092880249023,0.6935577988624573,-0.1560206413269043,-1,-1,-1,0.46085041761398315,0.7613579034805298,-0.13837771117687225,-1,-1,-1,-1,-1,-1,
1.040846, -1,-1,-1,0.4881912171840668,0.7400209903717041,-0.09937891364097595,-1,-1,-1,0.49127405881881714,0.599278450012207,-0.13742437958717346,0.49967342615127563,0.5832338333129883,-0.00814457144588232,0.5181616544723511,0.6074310541152954,-0.15912804007530212,0.5168667435646057,0.6891807317733765,-0.17582619190216064,0.5140823721885681,0.7132985591888428,-0.19579796493053436,0.5093058943748474,0.7056392431259155,-0.17942482233047485,0.5107471942901611,0.5169333219528198,-0.1537281572818756,0.476945161819458,0.5469986200332642,-0.16643722355365753,0.48377805948257446,0.5312982797622681,-0.18195967376232147,0.47926610708236694,0.5485743284225464,-0.18099145591259003,0.4774760603904724,0.5497283935546875,-0.18099159002304077,0.47582095861434937,0.5507876873016357,-0.18099159002304077,0.4721100330352783,0.5565382242202759,-0.17134657502174377,0.46976152062416077,0.5509878396987915,-0.17870141565799713,0.46684902906417847,0.5501445531845093,-0.17870153486728668,0.4651111662387848,0.5491935014724731,-0.17870153486728668,0.462083637714386,0.5331682562828064,-0.17148636281490326,0.4705989360809326,0.547044038772583,-0.16357412934303284,0.4449635148048401,0.5114619731903076,-0.13888892531394958,0.43955451250076294,0.6960201859474182,-0.16037951409816742,0.4343166947364807,0.704117476940155,-0.17635396122932434,0.42739734053611755,0.7026575803756714,-0.1648821085691452,0.43366679549217224,0.6805160045623779,-0.15586450695991516,0.43597063422203064,0.5966343283653259,-0.13087031245231628,0.4656403660774231,0.5862794518470764,0.008275824598968029,0.4547436833381653,0.6470332741737366,-0.10845911502838135,-1,-1,-1,0.4583781659603119,0.7311120629310608,-0.0650012269616127,-1,-1,-1,-1,-1,-1,
1.069222, -1,-1,-1,0.4814028739929199,0.7260453701019287,-0.27780681848526,-1,-1,-1,0.4878522753715515,0.6000497937202454,-0.22861461341381073,0.49903401732444763,0.5598509907722473,-0.0024124274495989084,0.518406331539154,0.6075217723846436,-0.2250446081161499,0.5172389149665833,0.6892356872558594,-0.26757732033729553,0.5144899487495422,0.7124784588813782,-0.29999321699142456,0.5100871324539185,0.7053948640823364,-0.2730708718299866,0.5107669234275818,0.517326295375824,-0.20495156943798065,0.47708219289779663,0.5471109747886658,-0.2715093791484833,0.4850502014160156,0.5333570837974548,-0.2657465934753418,0.4793558716773987,0.5491782426834106,-0.29504114389419556,0.47771120071411133,0.5498863458633423,-0.2950301766395569,0.4760463237762451,0.5507590174674988,-0.2950301766395569,0.47248148918151855,0.5563303828239441,-0.28873950242996216,0.4698253273963928,0.5508856177330017,-0.2926270663738251,0.4678458571434021,0.5500773191452026,-0.2926165461540222,0.46640247106552124,0.5491760969161987,-0.2926165461540222,0.46261900663375854,0.5323620438575745,-0.2549564242362976,0.47102466225624084,0.5470457077026367,-0.2683963179588318,0.4454241394996643,0.5130582451820374,-0.19263200461864471,0.43920451402664185,0.6947234272956848,-0.2634721100330353,0.43437090516090393,0.7023726105690002,-0.290324866771698,0.42720118165016174,0.7000337839126587,-0.27549979090690613,0.4336751103401184,0.6797299981117249,-0.2564179301261902,0.4359496235847473,0.5936668515205383,-0.20086702704429626,0.4661588668823242,0.568105936050415,0.0026146869640797377,0.46178045868873596,0.620442807674408,-0.18152476847171783,-1,-1,-1,0.45922112464904785,0.717081606388092,-0.22241108119487762,-1,-1,-1,-1,-1,-1,
1.095484, -1,-1,-1,0.4811522960662842,0.7163774371147156,-0.3077196180820465,-1,-1,-1,0.48905467987060547,0.6038359999656677,-0.2677215337753296,0.498279333114624,0.5574377179145813,-0.0029079949017614126,0.5185787677764893,0.6068602800369263,-0.24686399102210999,0.517490029335022,0.6893039345741272,-0.3018735945224762,0.5145674347877502,0.7113202214241028,-0.34033334255218506,0.5104447603225708,0.7048775553703308,-0.3081018924713135,0.5107575058937073,0.5174866318702698,-0.22634315490722656,0.4769207835197449,0.5472180843353271,-0.3262224495410919,0.4854351878166199,0.5332033634185791,-0.30277934670448303,0.47942495346069336,0.5481523871421814,-0.35340461134910583,0.4778209626674652,0.5498358011245728,-0.35340264439582825,0.47580575942993164,0.5507429838180542,-0.35340264439582825,0.4723750054836273,0.5562215447425842,-0.3511282801628113,0.469918817281723,0.5507301092147827,-0.3508756160736084,0.46819859743118286,0.5480912923812866,-0.3508736789226532,0.46633610129356384,0.5472847819328308,-0.3508736789226532,0.46302151679992676,0.5316213965415955,-0.2912980914115906,0.47093406319618225,0.5471650958061218,-0.3225735127925873,0.44558531045913696,0.5132130980491638,-0.21241919696331024,0.43924933671951294,0.6944830417633057,-0.29438483715057373,0.4347173273563385,0.7021473050117493,-0.32631057500839233,0.42722243070602417,0.7001157402992249,-0.3102121949195862,0.4337177872657776,0.6798482537269592,-0.2866131663322449,0.4359781742095947,0.5937966108322144,-0.222281813621521,0.46580177545547485,0.5596057176589966,0.0030840050894767046,0.4613456726074219,0.6088239550590515,-0.22466981410980225,-1,-1,-1,0.4592520594596863,0.720167875289917,-0.26012367010116577,-1,-1,-1,-1,-1,-1,
1.125995, -1,-1,-1,0.4834192395210266,0.7271057963371277,-0.2038179188966751,-1,-1,-1,0.4897313117980957,0.6022501587867737,-0.213466614484787,0.4979972839355469,0.5529345870018005,-0.0036627668887376785,0.5187739133834839,0.606433629989624,-0.25780636072158813,0.5177481770515442,0.6894162893295288,-0.2985513210296631,0.5148879289627075,0.711207926273346,-0.33137190341949463,0.5108867883682251,0.7047615051269531,-0.30330994725227356,0.5105149745941162,0.5199099779129028,-0.23711860179901123,0.47687020897865295,0.5496785640716553,-0.3210102319717407,0.48533910512924194,0.5343126058578491,-0.30597877502441406,0.47941088676452637,0.5483903288841248,-0.3454287052154541,0.47771400213241577,0.5497965216636658,-0.345429003238678,0.4756566882133484,0.5507298707962036,-0.345429003238678,0.47230076789855957,0.5561050772666931,-0.34186989068984985,0.4700949788093567,0.550483763217926,-0.3424075245857239,0.46813565492630005,0.548105776309967,-0.34240785241127014,0.46651411056518555,0.54731285572052,-0.34240785241127014,0.462943971157074,0.5334738492965698,-0.2925451397895813,0.4708760678768158,0.5493376851081848,-0.31714898347854614,0.44554510712623596,0.5162439942359924,-0.22051508724689484,0.43927890062332153,0.6936936974525452,-0.2825017273426056,0.4348098635673523,0.7008612155914307,-0.30989670753479004,0.427175372838974,0.6992143988609314,-0.2962282598018646,0.43372058868408203,0.6798306107521057,-0.27608129382133484,0.4359824061393738,0.5941851139068604,-0.22823771834373474,0.4658017158508301,0.5530874729156494,0.003819995326921344,0.46396881341934204,0.6116340756416321,-0.1858069896697998,-1,-1,-1,0.46021589636802673,0.7196677923202515,-0.1646619737148285,-1,-1,-1,-1,-1,-1,
1.152585, -1,-1,-1,0.48448649048805237,0.7175902724266052,-0.2775658071041107,-1,-1,-1,0.4892430901527405,0.6023849248886108,-0.22516076266765594,0.49693983793258667,0.561629593372345,-0.0019934766460210085,0.5187698006629944,0.6049457788467407,-0.24672511219978333,0.5177510976791382,0.6890830397605896,-0.2595713436603546,0.5148820877075195,0.7100512981414795,-0.29277145862579346,0.5109335780143738,0.7033146023750305,-0.26506760716438293,0.5101422071456909,0.5194522142410278,-0.1932789385318756,0.47677579522132874,0.5495526790618896,-0.26753637194633484,0.48559626936912537,0.5344723463058472,-0.2521021068096161,0.4796071946620941,0.5483588576316833,-0.29032188653945923,0.47807732224464417,0.5496947169303894,-0.2901757061481476,0.4757687449455261,0.5505331754684448,-0.2901757061481476,0.4725121557712555,0.5559722781181335,-0.29031258821487427,0.47073954343795776,0.550109326839447,-0.2907586693763733,0.4685341715812683,0.548123300075531,-0.2909848988056183,0.467070996761322,0.5473361611366272,-0.2909848988056183,0.4637831747531891,0.5330312252044678,-0.24871614575386047,0.47098779678344727,0.5490811467170715,-0.26880308985710144,0.44548702239990234,0.5147382616996765,-0.19378134608268738,0.4391908049583435,0.6933714747428894,-0.25340598821640015,0.4347507357597351,0.7004562020301819,-0.2823982834815979,0.4269713759422302,0.6989738941192627,-0.2666555643081665,0.43371477723121643,0.6795311570167542,-0.24606800079345703,0.43596357107162476,0.5942937135696411,-0.1902581751346588,0.4652926027774811,0.5633700489997864,0.002160710748285055,0.4629351496696472,0.6124154329299927,-0.22022584080696106,-1,-1,-1,0.460900217294693,0.7140161991119385,-0.27090218663215637,-1,-1,-1,-1,-1,-1,
1.178003, -1,-1,-1,0.48501724004745483,0.7241700291633606,-0.180230051279068,-1,-1,-1,0.48957592248916626,0.6041351556777954,-0.21646054089069366,0.4966907501220703,0.5526207685470581,-0.0023771380074322224,0.5187959671020508,0.6048471331596375,-0.25556257367134094,0.5177538394927979,0.6889113187789917,-0.2961169183254242,0.5148231387138367,0.7098314166069031,-0.32976192235946655,0.5108668208122253,0.703032910823822,-0.301326185464859,0.5098567605018616,0.5212120413780212,-0.22866091132164001,0.4767080247402191,0.5529906153678894,-0.3039974570274353,0.48559078574180603,0.5356816053390503,-0.2921137511730194,0.4797550141811371,0.5504758358001709,-0.3274856507778168,0.4782816767692566,0.5511655211448669,-0.32747524976730347,0.47581321001052856,0.5518340468406677,-0.32747524976730347,0.47256383299827576,0.5570564270019531,-0.3231629431247711,0.4708893895149231,0.5509657859802246,-0.3254767656326294,0.46858614683151245,0.5495800375938416,-0.32548558712005615,0.4671633839607239,0.5488274097442627,-0.32548558712005615,0.4636920988559723,0.5332939624786377,-0.2823828458786011,0.4709969460964203,0.5495749711990356,-0.3012685477733612,0.44547104835510254,0.5146834254264832,-0.21812430024147034,0.43908706307411194,0.6934226155281067,-0.2832988202571869,0.43467435240745544,0.7003076672554016,-0.3114965558052063,0.4269142746925354,0.6989226937294006,-0.2983459532260895,0.4337286949157715,0.6791452169418335,-0.2769922614097595,0.4359508454799652,0.5941323041915894,-0.22754248976707458,0.4652634263038635,0.5536210536956787,0.0025362190790474415,0.46487006545066833,0.6079912185668945,-0.20270982384681702,0.4667544960975647,0.6983606219291687,-0.1157972663640976,0.4615384638309479,0.7196484208106995,-0.18056578934192657,-1,-1,-1,-1,-1,-1,
